,ID,titles,descriptions,pictures,k_means,nature,history,travel,romantic,diversity,educational,crime,action,politics,teen,reality,k_means,youth,adults,seniors
560,2186,"Sri Lanka, het geschonden paradijs ","Sri Lanka is het enige land waar het boeddhisme ononderbroken levend is gehouden. Hoe heeft er dan toch een zeer gewelddadige burgeroorlog kunnen ontstaan tussen de boeddhistische Singalese meerderheid en de Tamil (Hindoe) minderheid? Sri Lanka, het geschonden paradijs volgt de grillige loop van een oeroude religie in de geschiedenis, waar ook Nederland een beslissende rol in speelde",https://images.npo.nl/header/2560x1440/460541.jpg,11,0,1,0,0,1,0,0,0,0,0,0,11,0,1,1
561,2058,Roderick Zoekt Licht ,"Roderick Vonhögen fietst door Nederland, op zoek naar hoopvolle verhalen, optimistische mensen en tradities die verbinden.",https://images.npo.nl/header/2560x1440/Roderick_op_de_fiets_door_Nederland_cdn_header-1603967780.png,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
562,2149,Smeris ,"In Smeris werkt een onmogelijk rechercheursduo samen om de straten van Nederland veilig te maken, terwijl ze de controle over hun eigen leven steeds meer verliezen.",https://images.npo.nl/header/2560x1440/SmerisV_cdn_header-1590127670.jpg,11,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0
563,419,De Beste Singer-Songwriter van Nederland ,Veelzijdige zoektocht naar De Beste Singer-Songwriter van Nederland. Ook in het vierde seizoen van het VARA-programma wordt gezocht naar singer-songwriters die hun eigen sound hebben en het publiek weten te raken. Presentatie: Giel Beelen.,https://images.npo.nl/header/2560x1440/NPO_Header_DBSSW_cdn_header-1589971080.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
564,1770,NOS Holocaust Herdenking ,"In Nederland wordt elke laatste zondag van januari de Holocaust herdacht, de systematische vervolging en uitroeiing van vooral Joodse burgers door de nazi's voor en tijdens de Tweede Wereldoorlog. Maar ook internationaal wordt de Holocaust herdacht.",https://images.npo.nl/header/2560x1440/SL_Nationale_Holocaust_herdenking_cdn_header-1643035301.png,11,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1
565,2268,Terug naar de Akbarstraat ,"Tweeluik waarin Felix Rottenberg na 20 jaar terugkeert naar de Akbarstraat. In 2002 maakte hij er een documentaireserie waarin hij een schets maakte van een vergeten zwarte wijk met een falend bestuur en vol onderlinge spanningen tussen bevolkingsgroepen. De wijk die ooit te boek stond als 'de slechtste wijk van Nederland' (Vogelaarwijk nummer 1) is grotendeels onherkenbaar, door de immense Stedelijke Vernieuwing die er het afgelopen decennium heeft plaatsgevonden.",https://images.npo.nl/header/2560x1440/1304495.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
566,904,Floortje Blijft Hier ,"Floortje Dessing bezoekt mensen in Nederland die gekozen hebben voor een leven waarin zelfredzaamheid, duurzaamheid en de natuur centraal staan. Inspirerende verhalen op de mooiste plekken van ons land.",https://images.npo.nl/header/2560x1440/afl.1-2mettimhoekstra_cdn_header-1605534689.jpg,11,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0
567,1323,Kasboekje van Nederland ,Zesdelige serie die de financiële geschiedenis van Nederlanders vertelt. Wat is onze relatie met geld en welke ontwikkeling is daarbij van groot belang geweest. Hoe beheerden Nederlanders vroeger hun kasboekje en hoe doen zij dat nu. Hoe zijn we van cash naar digitaal betalen overgegaan? Wie regelde vroeger in huis de financiën? Werden kinderen vroeger anders financieel opgevoed? En wat doen we met de oude dag.,https://images.npo.nl/header/2560x1440/1013964.jpg,11,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1
568,1705,Nieuw in Nederland ,Aanwinsten van onze musea. Vandaag een schilderij van Meijer de Haan in het Joods Historisch Museum in Amsterdam.,https://images.poms.omroep.nl/image/s2560/c2560x1440/132369.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
569,465,De (h)eerlijke Jaren 50 ,"Vierdelige serie waarin een divers beeld van het leven in de jaren 50 wordt geschetst aan de hand van vier regio's verspreid over Nederland: de Brabantse plaatsen Mill en Langenboom, Den Haag, de Zaanstreek en het Groningse Stadskanaal.",https://images.npo.nl/header/2560x1440/1207400.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
570,339,Circus Noël ,"Victor (11) komt uit Brazilië en verblijft illegaal in Nederland met z'n moeder Maria. Victor kan niet aarden in Nederland en wil niet naar school. Als hij weer eens spijbelt, stuit hij op Circus Noël, een kleurrijk familiecircus dat elk jaar toewerkt naar de grote Kerstshow.",https://images.npo.nl/header/2560x1440/circusnoel._cdn_header-1590118213.jpg,11,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0
571,1054,Het Dorp ,"Huub Stapel en Wim Daniëls reizen door Nederland, op zoek naar het echte dorpsgevoel. Wat is de toekomst voor het dorp in Nederland?",https://images.npo.nl/header/2560x1440/Het_Dorp_cdn_header-1616846423.jpg,11,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0
572,682,De Zwangerschapstest ,"Wat weet Nederland over conceptie, gender reveals, baby virals en alles wat daar tussen in zit? Wie mag zich de winnaar van De Zwangerschapstest noemen?",https://images.npo.nl/header/2560x1440/De_zwangerschapstest_cdn_header-1623662611.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
573,1435,Landroof ,"Serie reportages over plekken in Nederland, die dreigen te worden verziekt of er slecht aan toe zijn. Victoria Koblenko neemt poolshoogte en kijkt hoe het zo ver heeft kunnen komen.",https://images.npo.nl/header/2560x1440/884698.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
574,2397,TV Lab ,"TV Lab is drie dagen vol experimentele, vernieuwende programma's op Nederland 3. Vanaf 21 augustus tot en met 23 augustus staat Nederland 3 volledig in het teken van nieuwe formats en interactie met het publiek.",https://images.npo.nl/header/2560x1440/503546.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
575,1679,Nederland op film ,"Unieke documentaireserie, gemaakt met duizenden uren filmmateriaal van Nederlanders uit het gehele land.",https://images.npo.nl/header/2560x1440/nederland_op_film_vakantie_cdn_header-1626254264.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
576,404,De Allerslechtste Echtgenoot Van Nederland ,"Ruben Nicolai gaat weer op jacht! Hij is op zoek naar, jawel: de allerslechtste echtgenoot van Nederland. Deze heren zijn opgegeven door hun eigen vrouw. En ze doen ’t niet al te best in de liefde dus.",https://images.npo.nl/header/2560x1440/735102.jpg,11,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0
577,1526,Markante Monumenten ,Welke verhalen schuilen er achter bekende en minder bekende monumenten in Nederland?,https://images.npo.nl/header/2560x1440/1585461.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
578,1143,Hoe haal ik het beste uit mijzelf? ,"Zelfkennis is een belangrijke voorwaarde om tot maatschappelijk succes te komen. In Nederland zijn er verschillende instrumenten gangbaar om je mogelijkheden, sterke en zwakke kanten te leren kennen. Zo kennen we bijvoorbeeld de beroepskeuze- en intelligentietesten. Maar ook het psychologisch assessment geeft zelfinzicht. In de Indiase traditie kennen we naast dit alles ook de janamkundali, die uitgebreid informatie geeft over je persoonlijkheid. Wat is de janamkundali en hoe werkt het?",https://images.npo.nl/header/2560x1440/339221.jpg,11,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0
579,1918,Oudste familiebedrijven van Nederland ,"De Oudste Familiebedrijven van Nederland geeft een prachtige inkijk in de mooiste familiebedrijven van Nederland. Met de nadruk op 'familie' en dat maakt de portretten authentiek, ontroerend en nostalgisch. We laten bijzondere familiebedrijven zien, die soms moeilijke tijden hebben gekend.",https://images.npo.nl/header/2560x1440/601546.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
580,147,Arm in Nederland? Eigen schuld! ,Heb je het aan jezelf te wijten als je in het welvarende Nederland in armoede leeft? Dennis van der Geest stuurt vijf mensen met een zeer uitgesproken mening over armoede op ontdekkingsreis om te bepalen hoe armoede in Nederland eruit ziet. Is arm zijn het gevolg van een gemakzuchtige en/of foute keuze? En bestaat armoede wel echt in ons land?,https://images.npo.nl/header/2560x1440/771092.jpg,11,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0
581,1909,Opstandelingen ,Sophie Hilbrand onderzoekt waarom burgers in opstand komen tegen hun gemeentebestuur en probeert de vinger op de zere plekken te leggen van de lokale democratie. Elke aflevering strijken we neer in een buurt of wijk in Nederland waar volgens de bewoners iets mis is.,https://images.npo.nl/header/2560x1440/Opstandelingen_S3_cdn_header-1622540962.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
582,1686,Nederland Verhuist ,"Verhuizen staat in de stress top drie, toch doen we het massaal. Zo gaan er dit jaar weer ruim 1,5 miljoen mensen naar een ander huis. In Nederland Verhuist volgen we er dagelijks twee.",https://images.npo.nl/header/2560x1440/NLVerhuist_cdn_header-1590056487.JPG,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
583,1690,Nederland Zingt ,Een programma met koor- en samenzang vanuit verschillende kerken in Nederland.,https://images.npo.nl/header/2560x1440/NederlandZingt_cdn_header-1589971103.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
584,2534,Vroege Vogels ,"Dierenwelzijn, milieu, klimaat en natuur in Nederland staan centraal. Als 'advocaat van de natuur en spreekbuis van het milieu' maakt Vroege Vogels zich al meer dan 35 jaar hard voor een groener Nederland.",https://images.npo.nl/header/2560x1440/kluut_met_pullen_5b0324b856899_large_cdn_header-1587129108.jpeg,11,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0
585,2538,Vrouwen achter tralies ,"Driedelige serie van Hugo Arlman en John Peters over de drie vrouwengevangenissen in Nederland, Ter Peel, Zwolle en Nieuwersluis.",https://images.npo.nl/header/2560x1440/foto_Vrouwen_achter_tralies___copyright_still_NTR_cdn_header-1589910073.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
586,1862,Ondersteboven Nederland in de jaren 60 ,"Een frisse kijk op een revolutionair tijdperk waarin Nederland voorgoed verandert. Minder naar de kerk, meer naar school, minder werken en meer seks. Kees van Kooten is de beschouwer in de serie.",https://images.npo.nl/header/2560x1440/ondersteboven-cover-photo-Breed_cdn_header-1590015149.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
587,1511,Make Holland Great Again ,"Sahil Amar Aïssa en zijn GREAT-team maken zich sterk voor een mooier, beter, liever en dus greater Nederland. En soms kan dat al verrassend simpel.",https://images.npo.nl/header/2560x1440/bnnvara-makehollandgreatagain-170820-187-edit-drukwerk_cdn_header-1598364932.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
588,2553,Wat weet Nederland ,In de kennisquiz 'Wat weet Nederland' neemt presentator Bert van Leeuwen deelnemers én kijkers mee in het collectieve geheugen van Nederland. Wat weten Nederlanders met z'n allen?,https://images.npo.nl/header/2560x1440/144387.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
589,1127,Hindoe mandirs in Nederland ,"We zien hoe de Nederlandse mandirs passioneel bestierd worden door Hindoe organisaties, wat de rol van de mandir in de Nederlandse samenleving is en we horen de persoonlijke verhalen van de mandirbesturen in Nederland. Kortom: Een aflevering over de ontstaansgeschiedenis van mandirs in Nederland, persoonlijke verhalen en de actuele stand van zaken.",https://images.npo.nl/header/2560x1440/480227.jpg,11,0,1,0,0,1,0,0,0,0,0,0,11,0,0,1
590,1108,Het verhaal van Nederland,"Het verhaal van Nederland vertelt het verhaal van het land waarin we wonen, vanaf het moment dat de eerste bewoners zich er vestigden. Niet eerder is onze geschiedenis, en hoe dit ons heeft gemaakt tot wie we nu zijn, op deze manier tastbaar gemaakt. Acteur en verteller Daan Schuurmans neemt de kijker mee langs de hoogte- en dieptepunten van onze geschiedenis.",https://images.npo.nl/header/2560x1440/Het_verhaal_van_Nederland_4_cdn_header-1643844808.png,11,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1
591,1878,Onzichtbaar Nederland ,"Hoe zag Nederland eruit en hoe ligt het er nu bij? Door middel van foto's, animaties en visualisaties wordt getoond hoe het landschap is veranderd én hoe wij daar anders tegen aan zijn gaan kijken.",https://images.npo.nl/header/2560x1440/ONL_Contact_Chappe-C_-VPRO_cdn_header-1590050299.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
592,608,De staat van het klimaat ,"Jaarlijks terugkerend live programma dat de klimaatdoelen van Nederland controleert, gepresenteerd door Tim Hofman. Wat gebeurt er? Wat moet er nog gebeuren om de CO2-uitstoot verder terug te dringen?",https://images.npo.nl/header/2560x1440/1278541.jpg,11,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0
593,1547,MAX Maakt Mogelijk ,MAX Maakt Mogelijk realiseert projecten ter verbetering van het welzijn van ouderen in Nederland of in het buitenland.,https://images.npo.nl/header/2560x1440/1627225.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
594,415,De bende van Oss ,"Historisch misdaaddrama, gebaseerd op waargebeurde feiten over de bende van Oss die heel Nederland jarenlang in zijn greep hield en de val van het laatste vooroorlogse kabinet veroorzaakte.",https://images.npo.nl/header/2560x1440/874178.jpg,11,0,1,0,0,0,0,0,1,0,0,0,11,0,0,1
595,1680,Nederland staat op tegen Kanker ,Onbekende en bekende Nederlanders komen in actie en delen hun persoonlijke ervaring met kanker: van (ex-)patiënten en wetenschappers tot bekende artiesten.,https://images.npo.nl/header/2560x1440/DIONNE_STAX-2019-11-21-avro-foto-Ruud_Baan_cdn_header-1597661549.jpg,11,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0
596,162,Baardmannetjes ,Nico de Haan en Hans Dorrestijn zoeken vogels in Nederland.,https://images.npo.nl/header/2560x1440/Baardmannetjes-1_MAX_Stef_den_Boer_cdn_header-1589917282.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
597,403,De Allerslechtste Chauffeur Van Nederland ,"Ze schieten al in de stress bij het zien van een paar autosleutels. De acht kandidaten van De allerslechtste chauffeur van Nederland hebben allemaal hun rijbewijs, maar Joost mag weten hoe ze daar aan gekomen zijn. Presentatie: Ruben Nicolai.",https://images.npo.nl/header/2560x1440/DACVN_cdn_header-1612260092.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
598,579,De rijdende rechter ,In Nederland is het wettelijk mogelijk dat een rechter ook buiten de officiële kanalen om bindende beslissingen geeft. Dit kan echter alleen als beide partijen hiermee akkoord gaan. Van deze regeling wordt door mr. John Reed in De rijdende rechter gebruikgemaakt. Kijkers kunnen conflicten aanmelden.,https://images.npo.nl/header/2560x1440/426608b3-3cb3-4408-8696-2d42f5972ca9__1__cdn_header-1590011471.jpg,11,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0
599,430,"De dalai lama in Nederland, 2014 ",De dalai lama was drie dagen in Nederland en gaf lezingen in een uitverkocht Ahoy. Oud-tafeltenniskampioen Bettine Vriesekoop interviewt de Tibetaanse spiritueel leider.,https://images.npo.nl/header/2560x1440/463426.jpg,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
600,196,Bep Rietveld ,"Bep Eskes-Rietveld, de dochter van architect/ontwerper Gerrit Rietveld, maakt portretten van haar medegevangenen in de verschillende Japanse interneringskampen in Nederlands-Indië waarin ze verblijft.",https://images.npo.nl/header/2560x1440/1471754.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
601,363,Crime Time ,"Na vijftien jaar keert het eerste échte misdaadprogramma op de Nederlandse televisie terug op de buis. Het TROS-programma CRIME TIME start met een nieuwe reeks spannende afleveringen waarin misdaadreporter John van den Heuvel verslag doet van de laatste ontwikkelingen in de onderwereld. In CRIME TIME onthult John van den Heuvel nieuwe feiten over Nederlandse topcriminelen, laat zien hoe de onderwereld huurmoorden voorbereidt en toont ook aan dat politie en justitie soms ontsporen in de strijd tegen de georganiseerde misdaad. Verder in CRIME TIME aandacht voor het menselijke drama na een misdaad. Van den Heuvel spreekt met nabestaanden over het verlies van een dierbare en de impact van een politieonderzoek of rechtszaak. Hoe pak je je leven weer op als je slachtoffer bent van een gruwelijk misdrijf?",https://images.npo.nl/header/2560x1440/132935.jpg,12,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0
602,1410,Koude Oorlog,Geschiedenisserie met onbekende Nederlandse verhalen uit de Koude Oorlog,https://images.npo.nl/header/2560x1440/Koude_oorlog_cdn_header-1637677674.jpg,12,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0
603,972,God in de Lage Landen ,"Van het Rijksmuseum tot het Nederlandse rechtssysteem, van wetenschap tot feestdagen...",https://images.npo.nl/header/2560x1440/136409.jpg,12,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0
604,1418,Kunsthart ,"Als het Concertgebouworkest het verzoek krijgt om tijdens de inauguratie van de koning op te treden met Armin van Buuren, ontvangt chef-dirigent Mariss Jansons in zijn hotelsuite de voorzitter van het inhuldigingscomité, Hans Wijers, en Erika van Buuren, de vrouw van de beroemde dj. Dramaversie van de mogelijke conversatie tussen deze mensen, waarin de kijker zich een voorstelling kan maken van hoe de ondenkbare muzikale invulling van dit kroningsconcert door de ijzeren logica van een bestuurder werkelijkheid werd. Wat voor de Nederlandse delegatie de aanloop is naar een gezellig partijtje, blijkt voor de gelauwerde Letse dirigent een kwestie van leven en dood. Een even onthutsende als hilarische blik achter de schermen van de Nederlandse kunstwereld.",https://images.npo.nl/header/2560x1440/kunsthart_cdn_header-1590123774.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
605,2199,Sterke Verhalen ,"In deze Nederlandse versie van het oorspronkelijk Britse Komische panelshow 'Would I Lie to You' worden de deelnemers uitgedaagd om elkaar met volle overtuiging de sterkste verhalen te vertellen. Welk verhaal is onwaarschijnlijk, maar wel écht gebeurd? En wie kan zo goed bluffen dat iedereen hem/haar gelooft?",https://images.npo.nl/header/2560x1440/sterke-verhalen-cr-estera-marysia-25of98-381840_cdn_header-1587184604.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
606,1714,Nieuwe Lola's: Trage liefde ,"7-delige Nederlandse (NL) serie korte films. Met: Victor Löw, Emiel Sandtke e.a. Felix (23) zoekt voor het eerst van zijn leven zijn vader op. Zijn vader, Johan (44), runt een muziekcafé in Amsterdam. Hij weet niet dat hij een zoon heeft. Felix bezoekt regelmatig het café van zijn vader, maar steeds is er een reden om de bekendmaking nog even uit te stellen. Johan is homoseksueel. Hij begrijpt de zoekende blikken van Felix anders. Hij denkt dat Felix, net als hij in zijn jonge jaren, op zoek is naar zijn seksuele geaardheid. Afl.7. Script: Boudewijn Koole. Regie: Boudewijn Koole.",https://images.npo.nl/header/2560x1440/1279867.jpg,12,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0
607,1854,on-Nederlands Goed ,Wat is het geheim achter deze generatie Nederlandse artiesten? Muziekspecial over het succes van de Nederlandse popmuziek buiten Nederland.,https://images.npo.nl/header/2560x1440/565635.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
608,226,Bio-Bits vmbo: Nederlandse natuur ,Aflevering 17-20: Nederlandse Natuur,https://images.npo.nl/header/2560x1440/133450.jpg,12,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0
609,2254,TatataTaal! ,"Met: stand-upcomedian Roel C. Verburg, tekstschrijver Ivo de Wijs en Koefnoen-maker Owen Schumacher. Afl.: Geheimtaal. Naast het Nederlands bestaan er in ons land tal van geheimtalen en kunsttalen. Die vormen een dunne rode draad in deze aflevering. Wat weten Roel, Ivo en Owen van het Klingon, Spokaans of Esperanto? Welk nieuw werk levert dit op? Presentatie: Erik van Muiswinkel.",https://images.npo.nl/header/2560x1440/142105.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
610,227,Birsen ,Een portret van Birsen Basar en haar pogingen om een weg te vinden in de Nederlandse en Turkse samenleving.,https://images.npo.nl/header/2560x1440/15jan_Birsen_en_haar_vriend_Mehmet_cdn_header-1590077029.jpg,12,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0
611,229,Black Out ,"Nederlandse (NL) Misdaadkomedie uit 2012 van Arne Toonen. Met: Raymond Thiry, Kim van Kooten, Robert de Hoog e.a. Ex-crimineel Jos Vreeswijk wordt op de dag voor zijn huwelijk wakker met een pistool in zijn hand naast een onherkenbaar lijk...",https://images.npo.nl/header/2560x1440/Blackout_cdn_header-1589996077.jpg,12,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0
612,389,Dat is andere taal! ,"Niet iedereen in Nederland spreekt standaard Nederlands als moedertaal. Nog steeds is dat dikwijls een streektaal of dialect. Volgens Herman Finkers, misschien wel Nederlands grootste pleitbezorger voor dialectgebruik, moet dat ook zo blijven. Dat kan bijvoorbeeld door kinderen tweetalig op te voeden. Taalkundige Jacomine Nortier legt uit wat je daarin goed en fout kunt doen. Presentatie: Johan Overdevest.",https://images.npo.nl/header/2560x1440/185338.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
613,2639,YOUP. ,"Een portret van Youp, gemaakt door programmamaker Hetty Nietsch. Hierin vertellen verschillende collega-cabaretiers over wat Youp voor hen en het Nederlandse cabaret betekent.",https://images.npo.nl/header/2560x1440/1522624.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
614,630,De vanger ,"Nederlandse (NL) dramafilm uit 2003 van Johan Timmers. Met: Monic Hendrickx, Leo Janssen, Rik Launspach e.a. Een jonge vrouw zit met haar broers bij de notaris na het overlijden van haar vader. Tot haar verrassing blijkt zij het grote huis te erven - onder voorwaarde dat ze het zal restaureren. De vrouw neemt een timmerman in dienst, op wie zij verliefd wordt. Zodra hij een hemelbed gaat timmeren, is wel duidelijk dat zijn verblijf langer zal duren dan verwacht. Het ongewone relationele spel tussen de vrouw en de man leidt ten slotte tot de geboorte van een kind. Op een nacht neemt de man het baby'tje uit de wieg en kijkt er vertederd naar. Per ongeluk valt het kindje uit zijn handen. Script: Manon Uphoff. Deze film wordt vertoond in het kader van het Nederlands Film Festival 2008. Herhaling van 29-4-2003.",https://images.npo.nl/header/2560x1440/1200865.jpg,12,0,0,0,1,0,1,0,0,0,0,0,12,0,0,0
615,823,Eilandgasten ,"Nederlandse film. In de naast elkaar gelegen vakantiehuisjes Duinroos I en II logeren gedurende het seizoen steeds andere eilandgasten, die naar Vlieland gekomen zijn om uit te waaien.",https://images.npo.nl/header/2560x1440/915623.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
616,1087,Het Metropole Orkest ontmoet ,"Muziekprogramma waarin Nederlandse artiesten hun favoriete liedjes met een persoonlijke herinnering zingen. Afl.: Antje Monteiro, Jan Rot en René van Kooten. René zingt o.a. zijn favoriete jeugdnummer Dream on van Aerosmith en Jan kiest voor een Nederlandse vertaling van het liedje Summer in the city. Alle drie hebben ze bijzondere herinneringen aan de liedjes van Queen en daarom mag een Queen-medley niet ontbreken. Presentatie: Frits Sissing.",https://images.npo.nl/header/2560x1440/132485.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
617,1855,On Stage ,Welke band moeten we allemaal horen volgens Henny Vrienten? En op welke voorstelling wacht Ryanne van Dorst? Hoe brengt Joost van Bellen een ode aan het nachtleven? Nadia Moussaid gooit in coronatijd samen met een hoofdgast de deuren wijd open voor Nederlandse muzikanten en kunstenaars.,https://images.npo.nl/header/2560x1440/On_Stage_cdn_header-1612445109.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
618,1089,Het Metropole Orkest - Spelen met vuur ,Het Metropole Orkest is een Nederlands orkest. Het is het grootste professionele pop- en jazzorkest ter wereld.,https://images.npo.nl/header/2560x1440/605510.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
619,1009,Hands Up,Tolk Nederlandse Gebarentaal Irma Sluis en Igmar Felicia presenteren het eerste Nederlandse tv-programma met dove en slechthorende kandidaten. Wie kan zich het beste verstaanbaar maken in gebaren?,https://images.npo.nl/header/2560x1440/Hands_up_cdn_header-1636621177.png,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
620,2609,Wildernis onder water ,De zesdelige natuurserie ‘Wildernis onder water’ levert een boeiend beeld op van het Nederlandse onderwaterleven. Laat je verrassen door de prachtige zeldzame planten en bijzondere dieren onder de waterspiegel.,https://images.npo.nl/header/2560x1440/WOW_Trailer_Mei_2016_Vignette_CC_V2.00_00_34_09.Credits_Edwin_Sterckel.Still003_cdn_header-1590059293.jpg,12,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0
621,1831,NPO Radio 2 Mijlpaal Prijs ,De Radio 2 Mijlpaal markeert elk jaar een belangrijk muzikaal moment in de carrière van een Nederlandse band of artiest.,https://images.npo.nl/header/2560x1440/514263.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
622,455,De Gert & Hermien Story ,De opkomst en ondergang van een van de meest populaire zangduo's uit de Nederlandse geschiedenis: Gert & Hermien Timmerman.,https://images.npo.nl/header/2560x1440/1518614.jpg,12,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1
623,970,Gitaarjongens in Carré ,"Concertregistratie - Gitaarjongens in Carré. Henny Vrienten bracht op 4 maart zijn favoriete Nederlandse gitaristen bij elkaar in Carré in Amsterdam. Met Daniël Lohues (Skik), JB Meijers (De Dijk), Anne Soldaat (Daryll-Ann), Arthur Ebeling, George Kooymans (Golden Earring), Jan Akkerman (Focus), Pablo van der Poel (De Wolff), Harry Sacksioni, Rudy de Queljoe (The Javelins & Brainbox), Anton Goudsmit (New Cool Collective), Jan Hendriks (Doe Maar) en speciale gast Eelco Gelling (Cuby + Blizzards)",https://images.npo.nl/header/2560x1440/176098.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
624,801,Een eerbetoon aan Bob Scholte ,"Een eerbetoon aan Bob Scholte, een van de meest succesvolle en populaire Nederlandse zangers uit de vorige eeuw, maar ook een vergeten zanger.",https://images.npo.nl/header/2560x1440/808368.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
625,2577,Wende's Kerstkaleidoscoop ,"Show waarin Wende de magie van Kerst tot leven brengt. Met o.a. Di-rect, S10, Elise Schaap, Froukje, de Nederlandse Opera, Steef de Jong, Amsterdam Sinfonietta, Gallowstreet en Dimitri Verhulst.",https://images.npo.nl/header/2560x1440/1651314.jpg,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
626,2504,Voetbalmaffia ,Nederlandse spannende dramaserie over de wereld van voetbal en matchfixing.,https://images.npo.nl/header/2560x1440/Voetbalmaffia__Jan_Moeskops_kopie_cdn_header-1628491332.jpg,12,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0
627,1846,OHM Magazine ,"Actuele ontwikkelingen die zich binnen de hindoegemeenschap in Nederland voordoen. We besteden onder meer aandacht aan initiatieven en activiteiten die binnen de hindoegemeenschap worden ontwikkeld, met als doel het bevorderen van de eigen inworteling en burgerschap in de Nederlandse samenleving.",https://images.npo.nl/header/2560x1440/111635.jpg,12,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0
628,2176,Spoorloos verdwenen ,"Nederlandse dramaserie. In Spoorloos Verdwenen probeert een gespecialiseerd rechercheteam in iedere aflevering een vermissingzaak op te lossen. De onzekerheid over het uiteindelijke lot van de vermiste(n) en de aantrekkelijke personages van het rechercheteam, zorgen wekelijks voor veel spanning.",https://images.npo.nl/header/2560x1440/132363.jpg,12,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0
